,highly_variable,means,dispersions,dispersions_norm
Pecr,False,1.1791515986330978,4.958274511076416,-1.1608953
Tmem169,False,9.999999999995e-13,,
Xrcc5,False,3.180546374949279,5.189191839703805,-0.8570551
March4,False,9.999999999995e-13,,
Smarcal1,False,1.9391771026269764,5.274294097962193,0.040610015
Ankar,False,0.03163286028797952,4.2689122208427,-1.8144319
Rpl37a,False,8.722419954815242,6.2731104616885585,0.20083736
Igfbp2,False,9.999999999995e-13,,
Igfbp5,False,9.999999999995e-13,,
1700027A15Rik,False,9.999999999995e-13,,
Tnp1,False,9.999999999995e-13,,
Gm29185,False,9.999999999995e-13,,
Pinc,False,9.999999999995e-13,,
D530049I02Rik,False,9.999999999995e-13,,
C530043A13Rik,False,9.999999999995e-13,,
Gm29186,False,9.999999999995e-13,,
6030407O03Rik,False,9.999999999995e-13,,
Gm29183,False,9.999999999995e-13,,
Tns1,False,1.991578604773734,5.115952038172969,-1.042758
Rufy4,False,9.999999999995e-13,,
Cxcr2,False,0.528104613050471,5.00072539954953,-0.9035147
Cxcr1,True,0.10054250175674342,5.460130591314764,1.0012293
Arpc2,False,7.050684262668375,5.492200993924163,-0.6125532
Gpbar1,False,9.999999999995e-13,,
Aamp,False,4.563298103679497,5.277081956458976,-0.38146192
Gm28364,False,9.999999999995e-13,,
Pnkd,False,3.962972387035564,5.232832161303304,-0.58386916
Tmbim1,False,1.2603043507134497,5.20264413926623,-0.2676741
Catip,False,9.999999999995e-13,,
Slc11a1,False,0.04826193290501238,4.052155476165516,-2.3267758
Ctdsp1,False,3.3793831498746445,5.30649097078569,0.034592092
